agent_id,residence,age_group,transport_pref,sensibility,doctor,home_x,home_y,work_x,work_y,initial_epi_state
4304,sparse_periphery,senior,walking,0.555349,0,83,1,36,56,SUSCEPTIBLE
4305,sparse_periphery,young,public_transit,0.321144,0,3,60,67,64,SUSCEPTIBLE
4306,sparse_periphery,adult,public_transit,0.217611,1,71,13,65,45,SUSCEPTIBLE
4307,sparse_periphery,adult,car,0.605893,0,44,15,62,51,SUSCEPTIBLE
4308,dense_periphery,child,public_transit,0.469387,1,4,8,36,43,SUSCEPTIBLE
4309,sparse_periphery,adult,car,0.685291,1,43,12,35,30,SUSCEPTIBLE
4310,sparse_periphery,adult,car,0.83734,0,68,79,41,49,SUSCEPTIBLE
4311,sparse_periphery,adult,public_transit,0.40304,1,59,73,55,62,SUSCEPTIBLE
4312,dense_periphery,senior,car,0.259726,1,14,1,55,49,SUSCEPTIBLE
4313,sparse_periphery,young,walking,0.559134,0,89,47,30,42,SUSCEPTIBLE
4314,dense_periphery,child,walking,0.311694,0,14,3,63,36,SUSCEPTIBLE
4315,sparse_periphery,adult,walking,0.347706,1,89,84,42,32,SUSCEPTIBLE
4316,sparse_periphery,adult,public_transit,0.299156,1,28,99,44,58,SUSCEPTIBLE
4317,sparse_periphery,adult,public_transit,0.285658,1,37,89,52,31,SUSCEPTIBLE
4318,sparse_periphery,child,public_transit,0.727594,1,46,71,36,43,SUSCEPTIBLE
4319,dense_periphery,adult,car,0.324223,1,1,12,45,63,SUSCEPTIBLE
4320,sparse_periphery,young,public_transit,0.888625,0,69,2,57,36,SUSCEPTIBLE
4321,sparse_periphery,child,public_transit,0.782047,0,16,99,50,33,SUSCEPTIBLE
4322,sparse_periphery,adult,public_transit,0.505498,1,40,75,41,38,SUSCEPTIBLE
4323,dense_periphery,young,car,0.385162,1,6,10,35,65,SUSCEPTIBLE
4324,dense_periphery,young,car,0.276076,1,4,8,36,32,SUSCEPTIBLE
4325,sparse_periphery,adult,walking,0.877781,1,17,14,44,35,SUSCEPTIBLE
4326,sparse_periphery,senior,car,0.727887,0,70,69,69,62,SUSCEPTIBLE
4327,sparse_periphery,adult,car,0.817478,0,75,3,30,45,SUSCEPTIBLE
4328,dense_periphery,adult,walking,0.080562,0,6,10,37,47,SUSCEPTIBLE
4329,sparse_periphery,child,walking,0.501393,0,99,13,34,43,SUSCEPTIBLE
4330,dense_periphery,senior,walking,0.362702,0,14,18,39,57,SUSCEPTIBLE
4331,dense_periphery,adult,public_transit,0.378057,0,4,8,33,37,SUSCEPTIBLE
4332,sparse_periphery,adult,public_transit,0.5627,0,70,15,55,36,SUSCEPTIBLE
4333,sparse_periphery,child,public_transit,0.221127,1,23,7,46,53,SUSCEPTIBLE
4334,dense_periphery,adult,public_transit,0.104746,1,11,1,59,52,SUSCEPTIBLE
4335,sparse_periphery,adult,public_transit,0.399328,0,14,51,45,51,SUSCEPTIBLE
4336,dense_periphery,adult,car,0.343686,1,14,18,62,59,SUSCEPTIBLE
4337,sparse_periphery,young,walking,0.650789,1,88,2,55,46,SUSCEPTIBLE
4338,sparse_periphery,young,car,0.626356,0,88,41,46,64,SUSCEPTIBLE
4339,dense_periphery,young,walking,0.280968,1,14,18,51,46,SUSCEPTIBLE
4340,dense_periphery,young,car,0.108963,0,14,18,46,53,SUSCEPTIBLE
4341,sparse_periphery,adult,walking,0.400661,1,20,36,51,33,SUSCEPTIBLE
4342,sparse_periphery,young,public_transit,0.556966,1,5,62,41,41,SUSCEPTIBLE
4343,sparse_periphery,child,public_transit,0.68611,0,84,3,59,46,SUSCEPTIBLE
4344,sparse_periphery,senior,car,0.541043,1,29,38,61,69,SUSCEPTIBLE
4345,sparse_periphery,child,public_transit,0.142645,1,24,26,63,33,SUSCEPTIBLE
4346,sparse_periphery,adult,public_transit,0.78429,0,20,33,58,36,SUSCEPTIBLE
4347,sparse_periphery,young,public_transit,0.747301,0,99,98,46,62,SUSCEPTIBLE
4348,sparse_periphery,adult,public_transit,0.601848,0,67,21,43,54,SUSCEPTIBLE
4349,sparse_periphery,adult,public_transit,0.692515,1,15,19,31,57,SUSCEPTIBLE
4350,dense_periphery,child,walking,0.086438,0,89,54,40,63,SUSCEPTIBLE
4351,dense_periphery,child,car,0.178534,1,37,98,56,63,SUSCEPTIBLE
4352,sparse_periphery,senior,car,0.796665,1,9,52,35,43,INFECTIOUS_ASYMPTOMATIC
4353,sparse_periphery,young,car,0.401926,1,16,45,31,59,SUSCEPTIBLE
4354,sparse_periphery,child,public_transit,0.863797,1,88,96,56,41,SUSCEPTIBLE
4355,dense_periphery,adult,car,0.089657,1,87,96,58,38,SUSCEPTIBLE
4356,dense_periphery,young,public_transit,0.393626,0,15,69,61,42,SUSCEPTIBLE
4357,sparse_periphery,young,public_transit,0.489464,1,89,99,67,52,SUSCEPTIBLE
4358,dense_periphery,young,public_transit,0.266925,0,25,65,58,51,SUSCEPTIBLE
4359,sparse_periphery,senior,public_transit,0.488216,1,30,15,33,48,SUSCEPTIBLE
4360,dense_periphery,adult,walking,0.589602,1,18,20,41,56,SUSCEPTIBLE
4361,dense_periphery,child,car,0.476013,0,90,10,59,55,SUSCEPTIBLE
4362,dense_periphery,young,public_transit,0.133044,0,61,97,38,51,SUSCEPTIBLE
4363,dense_periphery,child,walking,0.322757,1,98,68,62,69,SUSCEPTIBLE
4364,sparse_periphery,senior,public_transit,0.639633,1,28,60,56,59,SUSCEPTIBLE
4365,sparse_periphery,senior,public_transit,0.289281,0,59,11,46,40,SUSCEPTIBLE
4366,dense_periphery,adult,car,0.08728,1,71,41,46,67,SUSCEPTIBLE
4367,sparse_periphery,adult,car,0.711649,1,25,60,38,57,SUSCEPTIBLE
4368,sparse_periphery,young,public_transit,0.615071,1,61,70,38,44,SUSCEPTIBLE
4369,sparse_periphery,young,car,0.601448,1,82,81,44,35,SUSCEPTIBLE
4370,sparse_periphery,adult,walking,0.566245,1,81,46,32,54,SUSCEPTIBLE
4371,dense_periphery,adult,public_transit,0.741693,1,74,6,38,54,SUSCEPTIBLE
4372,dense_periphery,child,public_transit,0.151146,1,29,9,56,51,SUSCEPTIBLE
4373,sparse_periphery,adult,walking,0.83075,0,38,9,42,54,SUSCEPTIBLE
4374,dense_periphery,adult,public_transit,0.165284,1,75,29,64,51,SUSCEPTIBLE
4375,dense_periphery,child,car,0.081378,0,47,3,50,30,SUSCEPTIBLE
4376,sparse_periphery,adult,public_transit,0.774909,0,7,50,68,44,SUSCEPTIBLE
4377,sparse_periphery,adult,public_transit,0.449107,0,56,72,48,41,SUSCEPTIBLE
4378,sparse_periphery,child,public_transit,0.60854,1,78,43,43,50,SUSCEPTIBLE
4379,sparse_periphery,adult,public_transit,0.871784,0,62,2,62,53,SUSCEPTIBLE
4380,sparse_periphery,adult,car,0.749552,0,97,98,51,46,SUSCEPTIBLE
4381,sparse_periphery,adult,public_transit,0.76313,1,54,89,43,34,SUSCEPTIBLE
4382,sparse_periphery,adult,car,0.546022,1,10,34,56,34,SUSCEPTIBLE
4383,sparse_periphery,senior,walking,0.574252,1,21,76,49,56,SUSCEPTIBLE
4384,sparse_periphery,adult,walking,0.392637,0,77,36,35,49,SUSCEPTIBLE
4385,sparse_periphery,adult,public_transit,0.453377,0,13,47,64,37,SUSCEPTIBLE
4386,sparse_periphery,senior,public_transit,0.913169,0,65,99,47,32,SUSCEPTIBLE
4387,sparse_periphery,young,public_transit,0.802445,1,84,96,38,69,SUSCEPTIBLE
4388,sparse_periphery,adult,car,0.563762,1,84,76,59,47,SUSCEPTIBLE
4389,sparse_periphery,senior,walking,0.721621,0,35,83,36,36,SUSCEPTIBLE
4390,dense_periphery,young,public_transit,0.152898,0,19,95,53,46,SUSCEPTIBLE
4391,dense_periphery,young,public_transit,0.640372,0,77,76,43,42,SUSCEPTIBLE
4392,dense_periphery,young,car,0.402152,0,32,12,43,34,SUSCEPTIBLE
4393,dense_periphery,child,car,0.271583,1,7,27,65,63,SUSCEPTIBLE
4394,dense_periphery,young,public_transit,0.371607,0,92,50,68,49,SUSCEPTIBLE
4395,sparse_periphery,young,car,0.682795,0,39,10,56,62,SUSCEPTIBLE
4396,sparse_periphery,child,car,0.595592,1,9,66,45,35,SUSCEPTIBLE
4397,sparse_periphery,young,walking,0.722208,0,23,1,31,52,SUSCEPTIBLE
4398,sparse_periphery,child,public_transit,0.870937,0,54,23,36,63,SUSCEPTIBLE
4399,dense_periphery,young,public_transit,0.420472,0,1,31,36,41,SUSCEPTIBLE
4400,sparse_periphery,adult,car,0.684378,1,96,59,31,63,SUSCEPTIBLE
4401,sparse_periphery,young,car,0.843935,1,75,66,34,45,SUSCEPTIBLE
4402,sparse_periphery,adult,car,0.839524,1,96,77,65,50,SUSCEPTIBLE
4403,sparse_periphery,young,walking,0.715898,1,32,1,54,50,SUSCEPTIBLE
4404,dense_periphery,adult,public_transit,0.091465,1,51,6,41,61,SUSCEPTIBLE
4405,sparse_periphery,young,car,0.416691,0,86,87,59,60,SUSCEPTIBLE
4406,dense_periphery,child,walking,0.577565,0,75,67,55,30,SUSCEPTIBLE
4407,dense_periphery,senior,public_transit,0.084865,0,32,85,36,69,SUSCEPTIBLE
4408,sparse_periphery,adult,walking,0.60444,1,12,60,42,41,SUSCEPTIBLE
4409,dense_periphery,senior,public_transit,0.144003,0,35,9,61,39,SUSCEPTIBLE
4410,dense_periphery,young,walking,0.008723,1,26,50,49,56,SUSCEPTIBLE
4411,sparse_periphery,senior,walking,0.485861,1,38,23,37,61,SUSCEPTIBLE
4412,sparse_periphery,adult,car,0.838962,0,35,89,39,68,SUSCEPTIBLE
4413,sparse_periphery,young,walking,0.429246,1,99,81,67,43,SUSCEPTIBLE
4414,sparse_periphery,senior,public_transit,0.811299,0,89,77,55,66,SUSCEPTIBLE
4415,dense_periphery,child,walking,0.214519,0,83,69,40,46,SUSCEPTIBLE
4416,sparse_periphery,adult,public_transit,0.804083,1,17,69,36,51,SUSCEPTIBLE
4417,sparse_periphery,adult,public_transit,0.767913,0,21,34,35,53,SUSCEPTIBLE
4418,sparse_periphery,adult,public_transit,0.471733,1,33,92,54,52,SUSCEPTIBLE
4419,dense_periphery,adult,car,0.121062,1,86,58,66,58,SUSCEPTIBLE
4420,sparse_periphery,young,car,0.709881,0,14,56,33,52,SUSCEPTIBLE
4421,dense_periphery,young,public_transit,0.093784,1,94,72,31,69,SUSCEPTIBLE
4422,sparse_periphery,young,public_transit,0.81104,0,23,83,39,52,SUSCEPTIBLE
4423,sparse_periphery,young,public_transit,0.114821,1,17,74,44,64,SUSCEPTIBLE
4424,sparse_periphery,adult,car,0.895561,1,76,10,33,62,SUSCEPTIBLE
4425,sparse_periphery,adult,public_transit,0.457771,1,75,53,32,35,SUSCEPTIBLE
4426,dense_periphery,child,public_transit,0.102337,1,43,10,37,55,SUSCEPTIBLE
4427,dense_periphery,child,car,0.335564,1,78,65,52,63,SUSCEPTIBLE
4428,sparse_periphery,senior,car,0.78035,0,41,85,30,30,SUSCEPTIBLE
4429,sparse_periphery,adult,public_transit,0.708778,1,51,81,45,39,SUSCEPTIBLE
4430,sparse_periphery,adult,car,0.645651,1,68,99,62,53,SUSCEPTIBLE
4431,sparse_periphery,senior,public_transit,0.676382,0,52,86,33,34,SUSCEPTIBLE
4432,sparse_periphery,child,walking,0.589749,1,55,96,62,51,SUSCEPTIBLE
4433,sparse_periphery,child,walking,0.770714,1,89,2,39,46,SUSCEPTIBLE
4434,sparse_periphery,young,walking,0.771049,1,81,46,53,34,SUSCEPTIBLE
4435,sparse_periphery,adult,walking,0.461744,1,19,88,68,51,SUSCEPTIBLE
4436,sparse_periphery,young,public_transit,0.659317,0,74,31,45,49,SUSCEPTIBLE
4437,sparse_periphery,adult,car,0.553487,1,21,86,51,42,SUSCEPTIBLE
4438,sparse_periphery,adult,walking,0.416508,1,52,70,51,62,SUSCEPTIBLE
4439,sparse_periphery,young,walking,0.686718,0,71,93,56,38,SUSCEPTIBLE
4440,sparse_periphery,adult,public_transit,0.586926,1,60,95,30,53,SUSCEPTIBLE
4441,dense_periphery,adult,public_transit,0.327249,1,2,88,47,48,SUSCEPTIBLE
4442,sparse_periphery,senior,car,0.347417,1,16,75,39,64,SUSCEPTIBLE
4443,dense_periphery,child,car,0.220658,0,25,73,33,32,SUSCEPTIBLE
4444,dense_periphery,child,public_transit,0.211051,1,96,68,39,38,EXPOSED
4445,dense_periphery,adult,car,0.53263,0,18,69,49,53,SUSCEPTIBLE
4446,dense_periphery,child,walking,0.591088,0,86,46,31,64,SUSCEPTIBLE
4447,dense_periphery,adult,car,0.270751,1,30,80,39,34,SUSCEPTIBLE
4448,sparse_periphery,adult,car,0.428191,1,94,55,34,42,SUSCEPTIBLE
4449,sparse_periphery,senior,car,0.739588,1,18,60,54,47,SUSCEPTIBLE
4450,dense_periphery,young,public_transit,0.25277,0,78,87,61,39,SUSCEPTIBLE
4451,sparse_periphery,child,public_transit,0.429261,0,65,24,69,56,SUSCEPTIBLE
4452,dense_periphery,senior,car,0.331055,1,48,28,63,45,SUSCEPTIBLE
4453,sparse_periphery,young,public_transit,0.273481,1,43,75,40,65,SUSCEPTIBLE
4454,sparse_periphery,adult,public_transit,0.669505,1,90,26,39,42,SUSCEPTIBLE
4455,dense_periphery,young,public_transit,0.39676,0,16,84,63,53,SUSCEPTIBLE
4456,dense_periphery,child,car,0.568469,0,23,0,68,39,SUSCEPTIBLE
4457,sparse_periphery,adult,public_transit,0.504772,1,81,89,32,42,SUSCEPTIBLE
4458,dense_periphery,adult,walking,0.035279,0,10,99,48,34,SUSCEPTIBLE
4459,sparse_periphery,adult,public_transit,0.335926,1,71,95,52,47,SUSCEPTIBLE
4460,sparse_periphery,senior,public_transit,0.737853,0,53,5,47,57,SUSCEPTIBLE
4461,dense_periphery,young,car,0.175472,0,59,74,69,46,SUSCEPTIBLE
4462,sparse_periphery,young,walking,0.710808,0,13,30,65,36,SUSCEPTIBLE
4463,dense_periphery,senior,car,0.027218,1,34,15,63,69,SUSCEPTIBLE
4464,dense_periphery,adult,public_transit,0.262597,1,55,76,30,55,SUSCEPTIBLE
4465,sparse_periphery,young,public_transit,0.627995,1,64,7,35,48,SUSCEPTIBLE
4466,dense_periphery,senior,walking,0.18361,0,53,11,40,64,SUSCEPTIBLE
4467,sparse_periphery,young,public_transit,0.686754,1,40,16,65,59,SUSCEPTIBLE
4468,dense_periphery,young,walking,0.236129,0,86,89,31,35,SUSCEPTIBLE
4469,sparse_periphery,adult,car,0.830504,1,28,37,38,50,SUSCEPTIBLE
4470,sparse_periphery,adult,public_transit,0.523315,1,41,13,48,67,SUSCEPTIBLE
4471,sparse_periphery,young,car,0.739077,0,17,76,54,59,SUSCEPTIBLE
4472,sparse_periphery,child,car,0.643923,0,34,29,45,37,SUSCEPTIBLE
4473,sparse_periphery,adult,public_transit,0.245959,1,22,35,69,62,SUSCEPTIBLE
4474,dense_periphery,young,public_transit,0.249435,1,6,33,40,35,SUSCEPTIBLE
4475,dense_periphery,adult,car,0.035998,1,76,8,40,47,SUSCEPTIBLE
4476,sparse_periphery,adult,walking,0.735605,1,32,16,69,55,SUSCEPTIBLE
4477,sparse_periphery,senior,public_transit,0.276323,0,67,19,33,55,SUSCEPTIBLE
4478,sparse_periphery,adult,public_transit,0.631532,1,78,2,44,53,SUSCEPTIBLE
4479,sparse_periphery,child,public_transit,0.834723,1,82,28,31,51,SUSCEPTIBLE
4480,sparse_periphery,adult,car,0.339583,1,50,74,36,32,SUSCEPTIBLE
4481,sparse_periphery,senior,public_transit,0.393076,1,98,1,36,64,SUSCEPTIBLE
4482,sparse_periphery,senior,public_transit,0.792167,1,8,76,47,53,SUSCEPTIBLE
4483,dense_periphery,adult,public_transit,0.074614,0,52,13,51,57,SUSCEPTIBLE
4484,sparse_periphery,adult,public_transit,0.687685,1,24,67,62,65,SUSCEPTIBLE
4485,dense_periphery,young,walking,0.246897,0,34,10,53,46,SUSCEPTIBLE
4486,sparse_periphery,young,public_transit,0.406877,0,29,15,41,39,SUSCEPTIBLE
4487,dense_periphery,senior,car,0.194598,1,25,19,44,41,SUSCEPTIBLE
4488,sparse_periphery,young,walking,0.650543,1,8,36,48,41,SUSCEPTIBLE
4489,sparse_periphery,senior,public_transit,0.804976,1,93,52,53,32,SUSCEPTIBLE
4490,sparse_periphery,adult,public_transit,0.642724,0,26,48,31,34,SUSCEPTIBLE
4491,sparse_periphery,child,public_transit,0.594511,1,69,75,67,63,SUSCEPTIBLE
4492,sparse_periphery,adult,walking,0.678568,1,16,32,59,65,SUSCEPTIBLE
4493,sparse_periphery,young,public_transit,0.781395,1,84,47,69,63,SUSCEPTIBLE
4494,sparse_periphery,young,public_transit,0.500872,1,98,11,59,68,SUSCEPTIBLE
4495,sparse_periphery,adult,public_transit,0.535521,0,65,5,69,50,SUSCEPTIBLE
4496,dense_periphery,senior,public_transit,0.093835,1,11,33,33,33,SUSCEPTIBLE
4497,dense_periphery,young,public_transit,0.421553,1,76,60,43,36,SUSCEPTIBLE
4498,dense_periphery,young,car,0.338138,0,81,4,55,62,SUSCEPTIBLE
4499,sparse_periphery,child,walking,0.416907,0,97,40,34,58,SUSCEPTIBLE
4500,sparse_periphery,young,car,0.604591,1,66,86,53,52,SUSCEPTIBLE
4501,sparse_periphery,young,walking,0.737224,1,82,80,43,33,SUSCEPTIBLE
4502,sparse_periphery,adult,walking,0.686527,1,33,14,65,43,SUSCEPTIBLE
4503,sparse_periphery,young,public_transit,0.851197,1,16,18,45,37,SUSCEPTIBLE
4504,dense_periphery,young,public_transit,0.578684,0,6,78,39,66,SUSCEPTIBLE
4505,sparse_periphery,senior,public_transit,0.822762,1,58,86,65,56,SUSCEPTIBLE
4506,sparse_periphery,young,car,0.783069,1,97,3,63,49,SUSCEPTIBLE
4507,sparse_periphery,adult,public_transit,0.611154,1,52,83,35,42,SUSCEPTIBLE
4508,sparse_periphery,adult,public_transit,0.853631,0,2,43,60,43,SUSCEPTIBLE
4509,sparse_periphery,senior,walking,0.542216,0,80,46,41,57,SUSCEPTIBLE
4510,dense_periphery,adult,walking,0.356555,1,84,11,41,57,SUSCEPTIBLE
4511,sparse_periphery,senior,public_transit,0.790503,0,21,5,62,37,SUSCEPTIBLE
4512,sparse_periphery,adult,public_transit,0.851121,0,75,28,57,45,SUSCEPTIBLE
4513,sparse_periphery,senior,walking,0.970251,1,93,47,34,31,SUSCEPTIBLE
4514,sparse_periphery,child,walking,0.659176,1,7,71,35,47,SUSCEPTIBLE
4515,dense_periphery,adult,car,0.200793,1,20,37,69,51,SUSCEPTIBLE
4516,dense_periphery,young,walking,0.174181,1,8,79,32,47,SUSCEPTIBLE
4517,sparse_periphery,senior,public_transit,0.599296,0,80,96,63,44,SUSCEPTIBLE
4518,sparse_periphery,adult,public_transit,0.484615,0,52,93,44,34,SUSCEPTIBLE
4519,sparse_periphery,senior,walking,0.708328,1,27,72,65,64,SUSCEPTIBLE
4520,dense_periphery,child,walking,0.401434,1,97,57,32,54,SUSCEPTIBLE
4521,sparse_periphery,young,car,0.418062,0,25,10,31,45,SUSCEPTIBLE
4522,dense_periphery,senior,public_transit,0.540615,1,50,76,48,49,SUSCEPTIBLE
4523,sparse_periphery,young,car,0.763827,1,11,94,44,66,SUSCEPTIBLE
4524,sparse_periphery,senior,public_transit,0.749284,1,17,34,63,41,SUSCEPTIBLE
4525,sparse_periphery,young,car,0.826734,1,63,13,31,31,SUSCEPTIBLE
4526,sparse_periphery,adult,public_transit,0.666537,1,17,98,37,36,SUSCEPTIBLE
4527,dense_periphery,child,car,0.113748,1,80,99,48,36,SUSCEPTIBLE
4528,sparse_periphery,young,public_transit,0.785832,1,74,2,39,67,SUSCEPTIBLE
4529,sparse_periphery,senior,car,0.566238,0,76,48,43,69,SUSCEPTIBLE
4530,sparse_periphery,child,public_transit,0.6428,1,20,95,61,31,SUSCEPTIBLE
4531,dense_periphery,young,car,0.127286,0,96,82,31,65,SUSCEPTIBLE
4532,dense_periphery,young,public_transit,0.412321,0,71,26,40,37,SUSCEPTIBLE
4533,sparse_periphery,young,public_transit,0.376665,0,51,87,60,65,SUSCEPTIBLE
4534,dense_periphery,adult,public_transit,0.656496,0,34,22,45,55,SUSCEPTIBLE
4535,sparse_periphery,senior,car,0.616822,1,22,32,52,57,SUSCEPTIBLE
4536,dense_periphery,adult,public_transit,0.003466,0,17,69,43,53,SUSCEPTIBLE
4537,dense_periphery,young,car,0.279676,0,47,79,32,43,SUSCEPTIBLE
4538,sparse_periphery,young,public_transit,0.61331,0,27,78,37,53,SUSCEPTIBLE
4539,dense_periphery,adult,public_transit,0.50321,0,38,12,58,53,SUSCEPTIBLE
4540,dense_periphery,adult,public_transit,0.047265,0,8,97,55,31,SUSCEPTIBLE
4541,sparse_periphery,adult,public_transit,0.871675,0,98,25,47,56,SUSCEPTIBLE
4542,sparse_periphery,child,public_transit,0.569847,0,82,48,61,60,SUSCEPTIBLE
4543,sparse_periphery,senior,car,0.306214,1,86,27,58,34,SUSCEPTIBLE
4544,sparse_periphery,child,car,0.529829,0,80,56,67,30,SUSCEPTIBLE
4545,sparse_periphery,young,car,0.416362,0,19,84,34,54,SUSCEPTIBLE
4546,sparse_periphery,adult,walking,0.715665,1,13,32,54,56,SUSCEPTIBLE
4547,dense_periphery,child,car,0.05049,1,96,96,38,65,SUSCEPTIBLE
4548,sparse_periphery,child,car,0.43425,1,3,89,48,61,SUSCEPTIBLE
4549,sparse_periphery,senior,car,0.41186,1,88,2,55,50,SUSCEPTIBLE
4550,sparse_periphery,adult,public_transit,0.773157,0,90,92,67,34,SUSCEPTIBLE
4551,sparse_periphery,adult,car,0.931214,0,57,92,58,52,SUSCEPTIBLE
4552,sparse_periphery,adult,walking,0.550453,0,54,23,36,44,SUSCEPTIBLE
4553,dense_periphery,senior,walking,0.595116,0,5,32,42,53,SUSCEPTIBLE
4554,dense_periphery,young,walking,0.308719,1,8,99,32,55,SUSCEPTIBLE
4555,dense_periphery,young,car,0.521082,1,39,99,40,60,SUSCEPTIBLE
4556,dense_periphery,adult,public_transit,0.202633,0,27,86,67,63,SUSCEPTIBLE
4557,dense_periphery,senior,car,0.10189,1,23,53,38,61,SUSCEPTIBLE
4558,dense_periphery,adult,public_transit,0.634336,0,13,23,59,39,SUSCEPTIBLE
4559,sparse_periphery,adult,public_transit,0.695511,1,77,19,44,48,SUSCEPTIBLE
4560,dense_periphery,adult,public_transit,0.114462,0,7,22,62,36,SUSCEPTIBLE
4561,sparse_periphery,young,public_transit,0.274964,1,74,34,40,30,SUSCEPTIBLE
4562,dense_periphery,adult,car,0.466418,0,73,9,67,62,SUSCEPTIBLE
4563,sparse_periphery,senior,public_transit,0.769524,0,33,10,40,51,SUSCEPTIBLE
4564,dense_periphery,young,public_transit,0.118038,1,53,16,39,51,SUSCEPTIBLE
4565,dense_periphery,adult,walking,0.183744,0,8,83,40,58,SUSCEPTIBLE
4566,sparse_periphery,young,public_transit,0.68108,1,13,53,53,55,SUSCEPTIBLE
4567,sparse_periphery,adult,car,0.692153,1,24,82,38,47,SUSCEPTIBLE
4568,sparse_periphery,adult,car,0.872961,0,61,80,40,65,SUSCEPTIBLE
4569,sparse_periphery,young,car,0.58479,1,60,90,52,67,SUSCEPTIBLE
4570,sparse_periphery,child,public_transit,0.901267,0,72,71,69,42,SUSCEPTIBLE
4571,sparse_periphery,adult,public_transit,0.130747,1,81,16,58,63,SUSCEPTIBLE
4572,dense_periphery,child,public_transit,0.186442,1,19,6,35,53,SUSCEPTIBLE
4573,dense_periphery,senior,walking,0.197348,1,57,25,38,68,SUSCEPTIBLE
4574,dense_periphery,adult,public_transit,0.455554,1,29,92,65,55,SUSCEPTIBLE
4575,dense_periphery,adult,public_transit,0.083206,1,27,46,66,38,SUSCEPTIBLE
4576,dense_periphery,adult,car,0.1208,1,20,65,50,67,SUSCEPTIBLE
4577,sparse_periphery,young,public_transit,0.845291,1,91,2,62,56,SUSCEPTIBLE
4578,sparse_periphery,senior,walking,0.503061,1,10,54,54,66,SUSCEPTIBLE
4579,dense_periphery,young,public_transit,0.335532,1,29,24,58,30,SUSCEPTIBLE
4580,sparse_periphery,senior,car,0.364102,1,21,75,66,46,SUSCEPTIBLE
4581,sparse_periphery,young,public_transit,0.574333,1,77,76,40,65,SUSCEPTIBLE
4582,sparse_periphery,adult,public_transit,0.871967,0,99,43,52,59,SUSCEPTIBLE
4583,sparse_periphery,young,car,0.529318,0,8,50,41,32,SUSCEPTIBLE
4584,sparse_periphery,senior,car,0.952601,0,90,19,44,31,SUSCEPTIBLE
4585,dense_periphery,young,car,0.074657,1,45,17,42,57,SUSCEPTIBLE
4586,sparse_periphery,child,car,0.243636,0,97,83,67,35,SUSCEPTIBLE
4587,dense_periphery,adult,walking,0.198444,0,90,78,61,40,SUSCEPTIBLE
4588,sparse_periphery,young,public_transit,0.553235,1,89,55,42,56,SUSCEPTIBLE
4589,dense_periphery,young,walking,0.303654,0,54,98,44,38,SUSCEPTIBLE
4590,sparse_periphery,child,public_transit,0.850695,1,84,14,45,55,SUSCEPTIBLE
4591,dense_periphery,young,public_transit,0.299903,0,19,26,33,43,SUSCEPTIBLE
4592,sparse_periphery,senior,car,0.598513,0,81,93,47,51,SUSCEPTIBLE
4593,sparse_periphery,adult,public_transit,0.476463,0,20,79,52,58,SUSCEPTIBLE
4594,dense_periphery,adult,car,0.192478,1,20,54,31,31,SUSCEPTIBLE
4595,dense_periphery,senior,walking,0.058234,1,15,55,44,37,SUSCEPTIBLE
4596,dense_periphery,adult,public_transit,0.043721,1,79,60,66,56,SUSCEPTIBLE
4597,sparse_periphery,child,car,0.316754,1,24,88,50,42,SUSCEPTIBLE
4598,dense_periphery,adult,public_transit,0.051234,0,14,80,63,30,SUSCEPTIBLE
4599,sparse_periphery,child,public_transit,0.865769,1,54,23,58,58,SUSCEPTIBLE
4600,sparse_periphery,adult,public_transit,0.450467,1,72,30,61,58,SUSCEPTIBLE
4601,dense_periphery,young,public_transit,0.443633,0,78,16,43,50,SUSCEPTIBLE
4602,sparse_periphery,adult,public_transit,0.783587,0,80,43,56,68,SUSCEPTIBLE
4603,dense_periphery,senior,car,0.271813,1,71,45,41,69,SUSCEPTIBLE
4604,dense_periphery,adult,car,0.3849,1,37,13,36,43,SUSCEPTIBLE
4605,sparse_periphery,young,public_transit,0.563368,0,63,12,44,52,SUSCEPTIBLE
